ring,year,age,AFR,lifespan,laying_date,clutch_size,brood_size_hatching,brood_size_fledging,sex,LO,colony
Frontiers_000418,2018,4,3,4,10.0,3.0,2.0,0.0,F,1,SK
Frontiers_000296,2018,4,3,4,15.0,3.0,3.0,1.0,F,1,SK
Frontiers_000296,2022,8,3,4,21.0,3.0,3.0,0.0,F,0,SK
Frontiers_000296,2017,3,3,4,29.0,3.0,3.0,3.0,F,0,SK
Frontiers_000034,2016,2,2,3,77.0,1.0,1.0,1.0,F,0,SK
Frontiers_000034,2017,3,2,3,25.0,3.0,3.0,3.0,F,1,SK
Frontiers_000100,2019,4,4,7,30.0,3.0,2.0,2.0,M,0,BT
Frontiers_000100,2021,6,4,7,37.0,3.0,3.0,0.0,M,0,BT
Frontiers_000249,2018,3,3,4,15.0,3.0,3.0,3.0,F,0,SK
Frontiers_000249,2019,4,3,4,27.0,3.0,3.0,3.0,F,1,SK
Frontiers_000120,2017,2,2,3,47.0,2.0,0.0,0.0,F,0,SK
Frontiers_000447,2018,3,3,3,17.0,3.0,2.0,2.0,F,1,SK
Frontiers_000229,2017,2,2,4,47.0,2.0,0.0,0.0,M,0,SK
Frontiers_000229,2018,3,2,4,20.0,3.0,2.0,0.0,M,0,SK
Frontiers_000229,2019,4,2,4,28.0,3.0,3.0,3.0,M,1,SK
Frontiers_000465,2015,4,3,4,20.0,3.0,3.0,3.0,F,1,BT
Frontiers_000465,2014,3,3,4,25.0,3.0,3.0,3.0,F,0,BT
Frontiers_000533,2016,5,3,5,24.0,3.0,3.0,3.0,M,1,BT
Frontiers_000533,2014,3,3,5,30.0,2.0,0.0,0.0,M,0,BT
Frontiers_000073,2019,8,3,8,28.0,2.0,2.0,2.0,M,1,BT
Frontiers_000073,2016,5,3,8,22.0,3.0,3.0,3.0,M,0,BT
Frontiers_000073,2018,7,3,8,9.0,3.0,3.0,2.0,M,0,BT
Frontiers_000073,2017,6,3,8,24.0,3.0,3.0,3.0,M,0,BT
Frontiers_000073,2015,4,3,8,25.0,2.0,0.0,0.0,M,0,BT
Frontiers_000517,2017,6,3,6,23.0,3.0,3.0,3.0,F,1,SK
Frontiers_000517,2014,3,3,6,26.0,3.0,2.0,2.0,F,0,SK
Frontiers_000517,2015,4,3,6,21.0,3.0,3.0,3.0,F,0,SK
Frontiers_000517,2016,5,3,6,15.0,3.0,3.0,3.0,F,0,SK
Frontiers_000202,2015,4,3,5,18.0,3.0,3.0,3.0,M,0,BT
Frontiers_000202,2016,5,3,5,16.0,3.0,3.0,3.0,M,1,BT
Frontiers_000202,2014,3,3,5,26.0,3.0,0.0,0.0,M,0,BT
Frontiers_000504,2015,4,4,7,25.0,2.0,2.0,2.0,M,0,BT
Frontiers_000245,2017,5,4,5,20.0,3.0,3.0,2.0,M,1,BT
Frontiers_000245,2016,4,4,5,26.0,3.0,2.0,2.0,M,0,BT
Frontiers_000137,2015,3,3,4,18.0,3.0,3.0,2.0,F,0,BT
Frontiers_000137,2016,4,3,4,22.0,3.0,3.0,3.0,F,1,BT
Frontiers_000463,2017,5,3,5,24.0,3.0,3.0,3.0,F,1,BT
Frontiers_000463,2015,3,3,5,25.0,2.0,0.0,0.0,F,0,BT
Frontiers_000463,2016,4,3,5,22.0,3.0,3.0,3.0,F,0,BT
Frontiers_000515,2017,5,4,5,22.0,3.0,3.0,3.0,F,1,BT
Frontiers_000515,2016,4,4,5,29.0,3.0,3.0,3.0,F,0,BT
Frontiers_000228,2018,6,3,6,6.0,4.0,4.0,3.0,M,1,BT
Frontiers_000228,2016,4,3,6,18.0,3.0,3.0,0.0,M,0,BT
Frontiers_000228,2017,5,3,6,22.0,4.0,2.0,2.0,M,0,BT
Frontiers_000228,2015,3,3,6,18.0,3.0,3.0,3.0,M,0,BT
Frontiers_000326,2014,2,2,4,30.0,2.0,0.0,0.0,F,0,BT
Frontiers_000326,2016,4,2,4,19.0,3.0,3.0,3.0,F,1,BT
Frontiers_000326,2015,3,2,4,16.0,3.0,3.0,2.0,F,0,BT
Frontiers_000512,2015,2,2,5,39.0,1.0,0.0,0.0,F,0,BT
Frontiers_000512,2018,5,2,5,15.0,2.0,2.0,2.0,F,1,BT
Frontiers_000295,2015,2,2,3,21.0,3.0,3.0,3.0,M,0,SK
Frontiers_000295,2016,3,2,3,15.0,3.0,3.0,3.0,M,1,SK
Frontiers_000510,2016,3,3,3,31.0,2.0,2.0,2.0,F,1,BT
Frontiers_000198,2016,3,3,3,61.0,2.0,2.0,2.0,F,1,SK
Frontiers_000212,2020,7,3,7,35.0,3.0,3.0,2.0,F,1,BT
Frontiers_000212,2019,6,3,7,32.0,2.0,2.0,2.0,F,0,BT
Frontiers_000212,2016,3,3,7,42.0,2.0,1.0,1.0,F,0,BT
Frontiers_000212,2018,5,3,7,15.0,3.0,3.0,2.0,F,0,BT
Frontiers_000212,2017,4,3,7,24.0,3.0,3.0,2.0,F,0,BT
Frontiers_000538,2018,5,5,7,6.0,3.0,2.0,2.0,F,0,BT
Frontiers_000538,2019,6,5,7,26.0,3.0,3.0,3.0,F,0,BT
Frontiers_000538,2020,7,5,7,19.0,3.0,2.0,2.0,F,1,BT
Frontiers_000363,2017,4,3,4,27.0,4.0,4.0,2.0,F,1,BT
Frontiers_000363,2016,3,3,4,24.0,3.0,2.0,2.0,F,0,BT
Frontiers_000358,2018,4,4,4,15.0,3.0,2.0,2.0,F,1,BT
Frontiers_000179,2017,3,3,3,22.0,3.0,3.0,3.0,M,1,BT
Frontiers_000420,2017,3,3,3,22.0,3.0,1.0,1.0,F,1,BT
Frontiers_000152,2018,4,3,5,17.0,3.0,2.0,2.0,M,0,SK
Frontiers_000152,2019,5,3,5,29.0,3.0,3.0,3.0,M,1,SK
Frontiers_000152,2017,3,3,5,22.0,3.0,2.0,2.0,M,0,SK
Frontiers_000238,2019,4,4,4,38.0,2.0,1.0,1.0,M,1,BT
Frontiers_000211,2019,4,4,4,44.0,3.0,3.0,2.0,M,1,BT
Frontiers_000456,2017,2,2,2,38.0,2.0,2.0,2.0,F,1,BT
Frontiers_000256,2016,3,3,3,27.0,2.0,2.0,2.0,F,1,BT
Frontiers_000281,2018,3,3,3,13.0,3.0,3.0,3.0,M,1,SK
Frontiers_000531,2017,3,3,3,43.0,2.0,2.0,0.0,F,1,BT
Frontiers_000109,2018,2,2,2,15.0,3.0,3.0,2.0,F,1,BT
Frontiers_000330,2019,3,3,3,29.0,3.0,3.0,3.0,F,1,SK
Frontiers_000397,2018,2,2,4,15.0,3.0,1.0,1.0,F,0,BT
Frontiers_000397,2019,3,2,4,26.0,3.0,3.0,3.0,F,0,BT
Frontiers_000105,2019,3,3,4,31.0,2.0,2.0,2.0,F,0,BT
Frontiers_000105,2020,4,3,4,18.0,3.0,3.0,3.0,F,1,BT
Frontiers_000288,2019,3,3,3,31.0,3.0,1.0,1.0,F,1,BT
Frontiers_000404,2020,4,3,4,18.0,3.0,3.0,3.0,M,1,BT
Frontiers_000404,2019,3,3,4,31.0,2.0,2.0,2.0,M,0,BT
Frontiers_000101,2018,3,3,3,13.0,3.0,3.0,0.0,F,1,BT
Frontiers_000093,2018,3,2,3,15.0,3.0,3.0,3.0,M,1,SK
Frontiers_000093,2017,2,2,3,35.0,3.0,2.0,2.0,M,0,SK
Frontiers_000053,2018,3,3,3,15.0,2.0,2.0,2.0,F,1,SK
Frontiers_000167,2020,4,4,4,23.0,3.0,1.0,1.0,M,1,SK
Frontiers_000304,2019,3,2,3,36.0,2.0,2.0,2.0,F,1,SK
Frontiers_000304,2018,2,2,2,28.0,2.0,0.0,0.0,F,1,SK
Frontiers_000304,2020,4,2,4,19.0,2.0,2.0,1.0,F,1,SK
Frontiers_000428,2020,4,4,4,18.0,3.0,3.0,3.0,M,1,SK
Frontiers_000186,2020,4,2,4,17.0,3.0,3.0,2.0,M,1,SK
Frontiers_000186,2019,3,2,4,28.0,3.0,3.0,3.0,M,0,SK
Frontiers_000186,2018,2,2,4,31.0,2.0,0.0,0.0,M,0,SK
Frontiers_000292,2017,4,4,4,23.0,3.0,3.0,3.0,F,1,SK
Frontiers_000015,2018,3,3,4,31.0,3.0,0.0,0.0,M,0,BT
Frontiers_000183,2020,4,2,4,19.0,2.0,2.0,1.0,M,1,SK
Frontiers_000183,2019,3,2,4,41.0,2.0,1.0,0.0,M,0,SK
Frontiers_000089,2018,2,2,2,35.0,2.0,0.0,0.0,M,1,SK
Frontiers_000477,2018,2,2,3,31.0,2.0,0.0,0.0,F,0,SK
Frontiers_000477,2019,3,2,3,28.0,3.0,3.0,3.0,F,1,SK
Frontiers_000187,2019,3,3,3,31.0,3.0,3.0,3.0,F,1,SK
Frontiers_000413,2019,3,3,3,28.0,2.0,2.0,2.0,F,1,SK
Frontiers_000320,2019,3,3,3,39.0,2.0,2.0,2.0,M,1,SK
Frontiers_000494,2019,2,2,2,39.0,2.0,2.0,0.0,F,1,SK
Frontiers_000300,2019,2,2,4,39.0,2.0,2.0,2.0,F,0,SK
Frontiers_000059,2020,2,2,2,33.0,3.0,3.0,2.0,F,1,SK
