individual,track_id,year,age,sex_raw,season,deflection,step_km,move_bearing,goal_bearing,position_date_time,position_lat,position_lon,goal_lat,goal_lon,departure_colony,arrival_wa_1,departure_wa_final,arrival_date_geo,geo,breeding_success,sex
Autumn,20,2020,7,f,spring,30.98533874874738,201.87322491608535,7.383474821007433,38.36881356975482,18/04/2021 04:16,41.4,-9.6,53.5111,8.1056,14/09/2020,06/10/2020,07/03/2021,22/04/2021,BX239_20,1.0,f
Autumn,20,2020,7,f,spring,28.77440668332298,463.47266825162285,13.189744191732947,41.96415087505594,18/04/2021 18:55,43.2,-9.28,53.5111,8.1056,14/09/2020,06/10/2020,07/03/2021,22/04/2021,BX239_20,1.0,f
Autumn,20,2020,7,f,spring,16.328618383133175,271.2964870783451,67.11540246520494,50.78678408207177,21/04/2021 03:36,47.25,-6.63,53.5111,8.1056,14/09/2020,06/10/2020,07/03/2021,22/04/2021,BX239_20,1.0,f
Avelina,21,2020,4,f,autumn,50.73444901635105,602.9367975740229,-116.7624333469895,-167.49688236334055,01/09/2020 02:52,53.55,8.34,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,5.112759134854514,403.17636121055835,-172.89781732494046,-178.01057645979498,01/09/2020 18:15,50.85,0.66,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,42.780879003805836,1246.065406709363,-136.1163217687524,-178.89720077255825,05/09/2020 04:08,47.25,0.0,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,19.921376859683335,200.27572191218886,-177.9521787269513,162.12644441336536,06/09/2020 04:37,38.25,-9.94,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,45.0321545697002,1097.383259211814,-154.44455109567227,160.52329433462756,07/09/2020 05:07,36.0,-10.13,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,60.962118050455956,487.01076134612947,-157.22160539589674,141.8162765536473,07/09/2020 18:41,27.0,-14.89,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,48.768744628268735,100.07543398010264,180.0,131.23125537173127,08/09/2020 05:32,22.95,-16.73,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,50.55442777960016,250.18858495025714,180.0,129.44557222039984,08/09/2020 18:46,22.05,-16.73,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,12.472863257756046,536.5510838569718,111.14170761986257,123.61457087761862,15/09/2020 05:37,19.35,-16.64,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,16.838140088891237,130.9478062681438,112.29447070674676,129.132610795638,15/09/2020 18:16,17.55,-11.92,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,6.153080597163125,136.40051370240838,137.0705966596161,130.91751606245296,16/09/2020 05:17,17.1,-10.78,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,autumn,44.722826673109296,913.1688319256866,85.68907344293991,130.4119001160492,18/09/2020 17:51,15.75,-9.45,8.205662983425414,-0.7019060773480663,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,spring,115.39033524790196,980.9205294199909,-106.66993176220106,8.7204034857009,19/03/2021 17:41,16.2,-0.92,53.5111,8.1056,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,spring,59.94201728972257,1140.522707883055,-44.374454730894286,15.567562558828284,20/03/2021 18:20,13.5,-9.61,53.5111,8.1056,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,spring,24.430520097931833,100.075433980103,0.0,24.430520097931844,26/03/2021 05:44,20.7,-17.33,53.5111,8.1056,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,spring,4.037946076258152,865.0016172271435,28.954091542123674,24.91614546586552,26/03/2021 18:52,21.6,-17.33,53.5111,8.1056,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,spring,24.262734239126928,250.28030989710453,1.534318350798998,25.797052589925936,27/03/2021 05:22,28.35,-13.06,53.5111,8.1056,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,spring,25.44043825335504,200.29450360378786,2.1493789107122803,27.589817164067327,27/03/2021 18:42,30.6,-12.99,53.5111,8.1056,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,spring,22.32995966261126,100.80951568362663,6.883648009531018,29.213607672142277,29/03/2021 05:07,32.4,-12.91,53.5111,8.1056,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,spring,0.06625019252072661,1060.9930948485498,30.084092927875158,30.01784273535442,29/03/2021 18:36,33.3,-12.78,53.5111,8.1056,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,spring,33.8499064937165,300.226301940309,0.0,33.84990649371649,30/03/2021 04:48,41.4,-6.42,53.5111,8.1056,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Avelina,21,2020,4,f,spring,22.860255041733495,157.40582338704806,17.299775378874017,40.16003042060752,31/03/2021 04:44,44.1,-6.42,53.5111,8.1056,01/09/2020,19/09/2020,19/03/2021,18/04/2021,BX271_20,1.0,f
Balin,22,2020,7,m,autumn,38.952774752390724,1381.2388233215754,-101.34477013169295,-140.2975448840837,17/09/2020 17:24,53.55,7.66,20.183291457286433,-17.404547738693466,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Balin,22,2020,7,m,autumn,20.670495552454213,1012.3349752740711,170.58839827809493,-168.74110616945083,18/09/2020 18:11,49.5,-11.49,20.183291457286433,-17.404547738693466,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Balin,22,2020,7,m,autumn,28.786071728776164,151.6235325692089,171.82524968505047,-159.3886785861734,19/09/2020 04:56,40.5,-9.54,20.183291457286433,-17.404547738693466,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Balin,22,2020,7,m,autumn,12.656802753204744,101.74158705301456,-169.55115904970947,-156.89435629650472,24/09/2020 05:08,38.7,-9.26,20.183291457286433,-17.404547738693466,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Balin,22,2020,7,m,autumn,7.4924514929142845,977.3973016181476,-148.94841856133183,-156.44087005424612,24/09/2020 18:09,37.8,-9.47,20.183291457286433,-17.404547738693466,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Balin,22,2020,7,m,autumn,5.516066876053742,1011.9472140485631,-171.12082985821021,-165.60476298215647,25/09/2020 18:11,30.15,-14.7,20.183291457286433,-17.404547738693466,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Balin,22,2020,7,m,autumn,119.9391248765312,152.67836012494922,-10.468104157031396,-130.4072290335626,26/09/2020 05:37,21.15,-16.2,20.183291457286433,-17.404547738693466,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Balin,22,2020,7,m,autumn,20.764632473343,150.1131509701545,180.0,-159.235367526657,26/09/2020 18:26,22.5,-16.47,20.183291457286433,-17.404547738693466,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Balin,22,2020,7,m,autumn,148.26608003765944,1011.3613138575097,8.011633133352769,-140.25444690430666,28/09/2020 18:31,21.15,-16.55,20.183291457286433,-17.404547738693466,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Balin,22,2020,7,m,spring,5.797442949669119,1324.8892882832351,23.31100782428137,29.108450773950494,16/04/2021 19:04,30.15,-15.09,53.5111,8.1056,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Balin,22,2020,7,m,spring,16.864683035871934,905.3871411580612,18.713067458750846,35.57775049462278,19/04/2021 18:41,40.95,-8.18,53.5111,8.1056,17/09/2020,29/09/2020,16/04/2021,24/04/2021,BT689_20,1.0,m
Bea,23,2016,17,f,autumn,18.997456530133718,985.861785792388,-119.18601017189904,-138.18346670203277,31/07/2016 19:19,53.55,8.34,22.036480686695278,-17.34242489270386,31/07/2016,06/08/2016,28/03/2017,18/04/2017,Z452,1.0,f
Bea,23,2016,17,f,autumn,27.60807170469141,850.81738648812,-178.75196175105197,-151.14389004636055,04/08/2016 03:31,48.6,-2.72,22.036480686695278,-17.34242489270386,31/07/2016,06/08/2016,28/03/2017,18/04/2017,Z452,1.0,f
Bea,23,2016,17,f,autumn,22.89279791339405,1171.2418011531315,-120.15147117490855,-143.0442690883026,05/08/2016 03:45,40.95,-3.0,22.036480686695278,-17.34242489270386,31/07/2016,06/08/2016,28/03/2017,18/04/2017,Z452,1.0,f
Bea,23,2016,17,f,autumn,0.3165731237362479,1485.7369900856438,-166.73382300495598,-167.05039612869223,05/08/2016 19:34,35.1,-14.14,22.036480686695278,-17.34242489270386,31/07/2016,06/08/2016,28/03/2017,18/04/2017,Z452,1.0,f
Bea,23,2016,17,f,spring,11.040273379883416,723.7725690710563,14.194227314658391,25.234500694541808,28/03/2017 05:38,22.05,-17.42,53.5111,8.1056,31/07/2016,06/08/2016,28/03/2017,18/04/2017,Z452,1.0,f
Bea,23,2016,17,f,spring,17.067100958370162,142.42230949385245,45.10985054142441,28.042749583054242,28/03/2017 19:06,28.35,-15.61,53.5111,8.1056,31/07/2016,06/08/2016,28/03/2017,18/04/2017,Z452,1.0,f
Bea,23,2016,17,f,spring,10.767232427705949,261.9746967522927,17.050457975793705,27.817690403499668,01/04/2017 05:23,29.25,-14.5,53.5111,8.1056,31/07/2016,06/08/2016,28/03/2017,18/04/2017,Z452,1.0,f
Bea,23,2016,17,f,spring,12.619566083642752,838.1185829158115,16.46188821972083,29.08145430336357,01/04/2017 18:42,31.5,-13.69,53.5111,8.1056,31/07/2016,06/08/2016,28/03/2017,18/04/2017,Z452,1.0,f
Bea,23,2016,17,f,spring,10.330742352085593,785.1754700287323,25.45933360633025,35.790075958415834,08/04/2017 18:47,39.15,-10.89,53.5111,8.1056,31/07/2016,06/08/2016,28/03/2017,18/04/2017,Z452,1.0,f
Bea,23,2016,17,f,spring,53.72094187750986,1028.1678925682513,99.54569368892969,45.824751811419816,16/04/2017 18:57,45.9,-6.57,53.5111,8.1056,31/07/2016,06/08/2016,28/03/2017,18/04/2017,Z452,1.0,f
Bea,24,2017,18,f,autumn,6.080486933157175,908.1211035065546,-132.1029797688756,-138.18346670203277,08/08/2017 02:32,53.55,8.34,22.036480686695278,-17.34242489270386,08/08/2017,12/08/2017,,,BD675,0.0,f
Bea,24,2017,18,f,autumn,13.256616072748102,784.1372519168002,-162.1237584067474,-148.8671423339993,09/08/2017 03:08,47.7,-1.91,22.036480686695278,-17.34242489270386,08/08/2017,12/08/2017,,,BD675,0.0,f
Bea,24,2017,18,f,autumn,3.8722636464904383,310.30713389312893,-143.03252636263863,-146.90479000912907,09/08/2017 19:06,40.95,-4.77,22.036480686695278,-17.34242489270386,08/08/2017,12/08/2017,,,BD675,0.0,f
Bea,24,2017,18,f,autumn,7.500803832155611,1081.851502276161,-156.32848406329558,-148.82768023113996,10/08/2017 03:53,38.7,-6.92,22.036480686695278,-17.34242489270386,08/08/2017,12/08/2017,,,BD675,0.0,f
Beccy,25,2018,15,f,autumn,22.33035465687263,1081.92434951862,-164.78958343350857,-142.45922877663594,23/09/2018 17:02,53.55,8.34,17.767980295566502,-16.23256157635468,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,autumn,3.843292268542257,792.6331051927637,-143.29004773908636,-139.4467554705441,24/09/2018 03:50,44.1,4.8,17.767980295566502,-16.23256157635468,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,autumn,23.371558905518157,155.03990288368828,-165.38172429722704,-142.01016539170888,24/09/2018 17:37,38.25,-0.62,17.767980295566502,-16.23256157635468,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,autumn,5.818026342644089,897.5867075820596,-134.5175384062854,-140.3355647489295,25/09/2018 17:52,36.45,-1.06,17.767980295566502,-16.23256157635468,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,autumn,4.93715157578211,189.4893870478091,-142.0890080002673,-147.02615957604942,26/09/2018 04:44,30.6,-7.74,17.767980295566502,-16.23256157635468,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,autumn,34.5787417806082,250.3115273497492,178.18497813402192,-147.23628008536986,27/09/2018 04:55,29.25,-8.66,17.767980295566502,-16.23256157635468,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,autumn,52.132064503252025,495.344608919318,-88.86445162613056,-140.9965161293826,27/09/2018 17:57,27.0,-8.58,17.767980295566502,-16.23256157635468,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,autumn,1.4936124487207962,937.3838820717,-163.3817095315872,-164.875321980308,28/09/2018 18:08,27.0,-13.63,17.767980295566502,-16.23256157635468,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,spring,10.60719104722503,968.458285638132,33.286988756999264,22.67979770977424,02/04/2019 18:47,18.9,-16.17,53.5111,8.1056,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,spring,17.152003825136916,452.12935241377284,5.00627394149936,22.15827776663628,03/04/2019 18:32,26.1,-10.86,53.5111,8.1056,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,spring,24.66731033974665,600.4526038806166,0.0,24.66731033974666,04/04/2019 18:37,30.15,-10.45,53.5111,8.1056,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,spring,17.42682744023608,153.9340883270397,12.681361611876763,30.108189052112834,05/04/2019 18:42,35.55,-10.45,53.5111,8.1056,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,spring,45.54022070920078,850.1643997544287,76.95700146647292,31.41678075727214,07/04/2019 18:37,36.9,-10.07,53.5111,8.1056,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,spring,18.5420895825674,950.7166228109766,0.0,18.542089582567403,08/04/2019 04:09,38.25,-0.57,53.5111,8.1056,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,spring,24.57836036853257,104.47699184103658,60.942926374258114,36.364566005725536,08/04/2019 18:17,46.8,-0.57,53.5111,8.1056,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,spring,6.5176399621610415,399.98270443956324,27.901888007941245,34.419527970102294,09/04/2019 03:50,47.25,0.64,53.5111,8.1056,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,25,2018,15,f,spring,47.60243884220213,104.898172939175,89.42980731877786,41.82736847657572,09/04/2019 18:07,50.4,3.28,53.5111,8.1056,23/09/2018,29/09/2018,02/04/2019,11/04/2019,BL141_18,0.0,f
Beccy,26,2019,16,f,autumn,6.990777046289992,1054.871153761783,-135.46845173034595,-142.45922877663594,21/09/2019 17:13,53.55,8.34,17.767980295566502,-16.23256157635468,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,autumn,6.008104929528514,536.3614681495284,-158.00858873620268,-152.00048380667417,23/09/2019 17:28,46.8,-1.29,17.767980295566502,-16.23256157635468,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,autumn,23.418361502897028,401.1580759996052,-176.15231673041674,-152.73395522751971,24/09/2019 04:39,42.3,-3.73,17.767980295566502,-16.23256157635468,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,autumn,18.035627680138248,204.72765555585832,-167.71002900560097,-149.67440132546272,24/09/2019 17:28,38.7,-4.04,17.767980295566502,-16.23256157635468,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,autumn,32.284799000185956,106.95843650942128,-117.57555267656254,-149.8603516767485,27/09/2019 04:45,36.9,-5.09,17.767980295566502,-16.23256157635468,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,autumn,5.7078510907224995,913.7761829612308,-157.55790797995746,-151.85005688923496,27/09/2019 17:53,36.45,-6.15,17.767980295566502,-16.23256157635468,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,autumn,0.4620164558963893,1376.7125717251251,-149.31394801979798,-149.77596447569437,02/10/2019 18:03,28.35,-9.88,17.767980295566502,-16.23256157635468,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,spring,22.012943197056757,850.6512504409042,0.2718781964861338,22.28482139354288,04/04/2020 05:26,17.55,-16.47,53.5111,8.1056,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,spring,26.41546592097933,200.15086796020566,0.0,26.415465920979322,04/04/2020 19:04,25.2,-16.43,53.5111,8.1056,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,spring,61.97707909342395,149.60296930187755,89.65722142185714,27.680142328433195,05/04/2020 05:20,27.0,-16.43,53.5111,8.1056,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,spring,47.78746782054753,389.02568273612485,74.22104733441847,26.433579513870942,05/04/2020 18:59,27.0,-14.92,53.5111,8.1056,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,spring,19.57959128445492,1003.4865589189704,4.030729377635548,23.610320662090476,06/04/2020 05:00,27.9,-11.11,53.5111,8.1056,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Beccy,26,2019,16,f,spring,8.593066244211997,1389.178724078505,40.305863791532545,31.71279754732055,10/04/2020 18:44,36.9,-10.32,53.5111,8.1056,21/09/2019,03/10/2019,04/04/2020,12/04/2020,BS702_19,1.0,f
Benita,27,2019,9,f,autumn,4.182977733160158,1096.9796460637626,-136.92444932101097,-141.10742705417113,21/09/2019 17:23,53.55,8.34,18.700323415265203,-16.817115135834413,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,autumn,29.30105720393675,100.075433980103,180.0,-150.69894279606325,29/09/2019 17:28,45.9,-1.91,18.700323415265203,-16.817115135834413,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,autumn,0.6101658704023976,1138.3919057382404,-149.29975972521757,-149.90992559561997,30/09/2019 17:24,45.0,-1.91,18.700323415265203,-16.817115135834413,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,autumn,13.81328853218207,1011.7716451349181,-140.43923203273184,-154.2525205649139,03/10/2019 05:04,36.0,-8.29,18.700323415265203,-16.817115135834413,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,autumn,0.4870356714528157,1159.6338673749299,-172.64387269394612,-173.13090836539894,04/10/2019 05:31,28.8,-15.54,18.700323415265203,-16.817115135834413,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,autumn,155.06550363708425,150.11315097015415,180.0,24.934496362915723,04/10/2019 18:32,18.45,-16.94,18.700323415265203,-16.817115135834413,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,spring,11.763316443358974,1325.792496407647,10.662002817145588,22.425319260504565,06/04/2020 05:26,17.1,-16.94,53.5111,8.1056,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,spring,62.34109316163253,106.21016240769815,89.73743816667731,27.396345005044786,06/04/2020 19:13,28.8,-14.44,53.5111,8.1056,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,spring,116.15254512041837,106.21016240769815,-89.73743816667731,26.41510695374106,09/04/2020 05:15,28.8,-13.35,53.5111,8.1056,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,spring,37.06601781905613,117.19825806396099,64.46236282410092,27.396345005044786,10/04/2020 05:05,28.8,-14.44,53.5111,8.1056,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,spring,2.9633888348415383,660.1516801083395,23.8141288740347,26.77751770887624,10/04/2020 18:44,29.25,-13.35,53.5111,8.1056,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,spring,10.288540797735124,211.62897672400257,18.73882010696223,29.027360904697343,11/04/2020 18:48,34.65,-10.44,53.5111,8.1056,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,spring,22.48247142919942,1013.3994582415452,8.464779450692221,30.947250879891637,15/04/2020 04:20,36.9,-9.68,53.5111,8.1056,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,spring,25.794412111952226,216.0819005695057,21.753999892922316,47.54841200487455,15/04/2020 18:48,45.9,-7.76,53.5111,8.1056,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,27,2019,9,f,spring,2.70180794292736,791.0593473838736,47.63606340377667,50.337871346704034,19/04/2020 03:45,47.25,-6.32,53.5111,8.1056,21/09/2019,05/10/2019,06/04/2020,22/04/2020,BT690_19,1.0,f
Benita,28,2020,10,f,autumn,13.63060213961478,765.0073531907456,-127.47682491455636,-141.10742705417113,18/09/2020 17:18,53.55,8.34,18.700323415265203,-16.817115135834413,18/09/2020,24/09/2020,15/04/2021,24/04/2021,BX234_20,1.0,f
Benita,28,2020,10,f,autumn,9.620990336037607,1179.4421375114835,-140.38014230402567,-150.00113264006328,19/09/2020 17:48,49.05,0.0,18.700323415265203,-16.817115135834413,18/09/2020,24/09/2020,15/04/2021,24/04/2021,BX234_20,1.0,f
Benita,28,2020,10,f,autumn,11.525646724944835,1312.440489626494,-171.8340742751572,-160.30842755021237,23/09/2020 04:54,40.5,-8.88,18.700323415265203,-16.817115135834413,18/09/2020,24/09/2020,15/04/2021,24/04/2021,BX234_20,1.0,f
Benita,28,2020,10,f,autumn,3.8940716569115352,1127.4369208542978,-146.1465299661933,-150.04060162310483,23/09/2020 18:02,28.8,-10.78,18.700323415265203,-16.817115135834413,18/09/2020,24/09/2020,15/04/2021,24/04/2021,BX234_20,1.0,f
Benita,28,2020,10,f,spring,8.540710074933884,1018.8184536665432,32.33344913639324,23.79273906145937,15/04/2021 05:09,20.25,-16.78,53.5111,8.1056,18/09/2020,24/09/2020,15/04/2021,24/04/2021,BX234_20,1.0,f
Benita,28,2020,10,f,spring,17.68562719818442,1208.391293078652,6.012572275868341,23.698199474052775,18/04/2021 18:53,27.9,-11.2,53.5111,8.1056,18/09/2020,24/09/2020,15/04/2021,24/04/2021,BX234_20,1.0,f
Benita,28,2020,10,f,spring,27.06345483413824,956.8131471209117,6.044705594122499,33.10816042826073,19/04/2021 18:53,38.7,-9.29,53.5111,8.1056,18/09/2020,24/09/2020,15/04/2021,24/04/2021,BX234_20,1.0,f
Bibo,29,2016,13,m,autumn,7.076962140402941,1189.4695278260324,-148.9560943861861,-141.87913224578315,30/08/2016 18:08,53.55,7.66,19.360201511335013,-16.636968933669188,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
Bibo,29,2016,13,m,autumn,34.63721820882927,150.11315097015486,180.0,-145.36278179117073,31/08/2016 03:19,44.1,0.0,19.360201511335013,-16.636968933669188,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
Bibo,29,2016,13,m,autumn,3.5014389899225193,294.95968732362394,-147.38321637453308,-143.88177738461056,01/09/2016 03:44,42.75,0.0,19.360201511335013,-16.636968933669188,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
Bibo,29,2016,13,m,autumn,15.912778245048457,738.5485533276317,-160.69410756742195,-144.7813293223735,01/09/2016 18:33,40.5,-1.88,19.360201511335013,-16.636968933669188,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
Bibo,29,2016,13,m,autumn,9.058826974788587,1147.3065104745892,-131.93702703205844,-140.99585400684703,02/09/2016 04:19,34.2,-4.53,19.360201511335013,-16.636968933669188,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
Bibo,29,2016,13,m,autumn,1.4432145698304737,852.3889012638037,-159.3189353943202,-157.87572082448972,03/09/2016 18:42,27.0,-13.37,19.360201511335013,-16.636968933669188,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
Bibo,29,2016,13,m,autumn,39.62764547176849,450.38424050162416,-179.18241548224856,-139.55477001048007,04/09/2016 05:14,19.8,-16.24,19.360201511335013,-16.636968933669188,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
Bibo,29,2016,13,m,autumn,8.201801350005013,200.22104572857126,1.5096378648320676,-6.692163485172948,06/09/2016 05:34,16.65,-16.3,19.360201511335013,-16.636968933669188,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
Bibo,29,2016,13,m,autumn,20.355123543223442,200.21958967611877,-1.4930799028357071,-21.848203446059134,06/09/2016 18:47,18.45,-16.25,19.360201511335013,-16.636968933669188,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
Bibo,29,2016,13,m,spring,6.925103263930879,994.5229774553522,16.510295561574633,23.435398825505512,04/04/2017 19:02,20.25,-16.3,53.5111,8.1056,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
Bibo,29,2016,13,m,spring,16.699666500928316,711.9288357420985,9.915185107777846,26.614851608706168,08/04/2017 04:49,29.7,-12.78,53.5111,8.1056,30/08/2016,07/09/2016,04/04/2017,15/04/2017,Z594,1.0,m
